timestamp,turbine_id,wind_speed_mps,wind_direction_deg,air_density_kg_m3,temperature_c,vibration_level_mm_s,rotor_rpm,power_output_kw,downtime_flag,hour,dayofweek,month,wind_power_density,is_high_vibration,has_outlier
2024-02-02 09:50:00,7,15.377517093975314,286.1025626650603,1.3607704715983868,-1.6164054890292905,2.891460000455976,21.72740254808713,1.3124344941342905,0,9,4,2,2474.078848187786,0,0
2024-02-02 16:10:00,7,13.08733345092952,232.41748062406583,0.9356203576212996,5.445433776369063,4.0921201079015495,0.4734275273334754,65.92000092314873,1,16,4,2,1048.632155388957,0,0
2024-02-02 21:30:00,7,20.79892405654476,112.28045392959284,1.225084590793835,3.609399043988663,3.4475043866551283,11.010094961052372,65.81023910504982,0,21,4,2,5511.358848513396,0,0
2024-02-03 08:40:00,7,6.185912377656067,202.90197081538804,1.0523681002705394,-2.86053463591708,6.907862548447161,23.81290846765203,34.61328284174979,1,8,5,2,124.55150266376371,1,0
2024-02-04 03:10:00,7,17.01386122597119,135.59034664699047,1.2940175229010484,-7.340064392260601,5.1230362395012286,5.277153408173896,9.912369645523686,0,3,6,2,3186.5359327869614,0,0
2024-02-04 07:00:00,7,3.167951880784229,29.850307456606046,0.9979784105678116,9.805999872540344,4.559886264990847,14.844848573026926,78.0458538026962,0,7,6,2,15.864517915569698,0,0
2024-01-01 00:40:00,8,23.68296582585573,334.3425729398408,1.248115296762072,-1.9868801143479864,6.959451144440061,16.07758749237598,26.841947211360512,1,0,0,1,8289.588551058992,1,0
2024-01-01 09:20:00,8,21.939495591098886,178.1115265568533,1.3846858388649368,18.184127096840907,6.317942140367277,20.35102465775614,18.340795959998765,0,9,0,1,7311.410542635603,1,0
2024-01-01 13:20:00,8,16.367555480074433,298.8693227050457,1.355789800626109,-5.499717010120566,3.8610840998279463,15.964728082288763,69.4996518844255,0,13,0,1,2972.445030119008,0,0
2024-01-01 17:20:00,8,3.1103574220282946,37.94289653849041,1.2416943165717087,33.86330077830122,6.232912305855627,21.581478181650574,18.174894065444093,0,17,0,1,18.68166552306496,1,0
2024-01-01 18:00:00,8,16.440970699927203,256.20554136783096,1.0737621935424575,0.99472801486616,3.8220758002295794,11.587404457474356,131.7894733505208,0,18,0,1,2385.945279499776,0,0
2024-01-01 19:50:00,8,11.722654569889112,143.4241679793928,1.3467650009090648,44.98321572541572,5.587315470293998,5.255300847471525,0.0,0,19,0,1,1084.7751543370507,0,0
2024-01-02 08:00:00,8,13.97477259669374,23.930326875301763,1.347785739541538,10.457522675573482,6.454921738577135,5.946056402208311,0.0,0,8,1,1,1839.1837032783858,1,0
2024-01-03 01:50:00,8,26.75679309769688,53.46627273256228,1.1544204240652534,13.448419799219025,5.317989067610316,23.20050471910143,131.6367033847035,0,1,2,1,11056.971424587178,0,0
2024-01-03 06:10:00,8,5.103462519278445,294.1047674619344,1.0340044918426117,39.65829005817826,6.875424794273838,12.571086412567904,34.43326768043518,1,6,2,1,68.72064364298485,1,0
2024-01-03 08:30:00,8,9.350694855451245,357.4190971600909,0.92632787972554,40.12608278304009,5.436930847281735,20.25361254187568,0.0,0,8,2,1,378.6747904742168,0,0
2024-01-03 21:10:00,8,6.96167219103468,86.4304926971918,1.179893428535696,36.67348162615583,4.405703464499108,12.962374358113212,2.3478550536535403,0,21,2,1,199.0460186531819,0,0
2024-01-04 01:00:00,8,15.086909087499507,40.355463726273165,1.195686385000703,-0.2618266769586324,4.997951166872572,2.9174333285743312,0.0,0,1,3,1,2052.9960244400736,0,0
2024-01-04 20:40:00,8,1.3574756705666358,176.56072557155116,1.346893713504999,33.44871190339902,0.4799143629895657,1.7944995834070054,40.45865068904757,1,20,3,1,1.6846104648763494,0,0
2024-01-05 14:20:00,8,21.30344299011838,329.37477718654173,1.0319833683677964,26.6443716463754,1.422129523383968,22.171620734789936,14.364974888950693,0,14,4,1,4988.754096900036,0,0
2024-01-05 19:00:00,8,16.424144695869558,313.8718485063401,1.161139493144473,42.17207267981507,6.8527686562745735,2.140873114338535,75.3404059910457,1,19,4,1,2572.1878858728223,1,0
2024-01-06 02:00:00,8,10.068698189337352,355.3496510421493,1.0722206530436824,25.440847552984152,1.134453321975501,16.000076960298408,114.72258265614686,0,2,5,1,547.2353471882659,0,0
2024-01-06 02:50:00,8,9.138070673225714,274.2794204006709,0.9585222906883848,22.174668818848,3.0460402339061985,6.320973999142754,50.255578686471566,0,2,5,1,365.70909310966044,0,0
2024-01-06 03:30:00,8,1.0779054655791898,202.31328298549653,1.2707700684738166,18.44885039912539,4.399864839340583,19.751920421707656,0.0,1,3,5,1,0.795754317132335,0,0
2024-01-06 17:00:00,8,10.554150192310574,252.87031013413127,0.9795823690443268,9.978829591680462,4.951707147598633,21.518605465107655,70.1414598324013,0,17,5,1,575.8120840109563,0,0
2024-01-07 03:40:00,8,20.18541400465634,56.91324142182556,1.3134619544834305,13.778586930322724,2.45272407660971,18.108510945731638,0.4752941149876051,0,3,6,1,5401.327188420032,0,0
2024-01-07 11:10:00,8,26.82795354769242,182.9389645649429,0.9300425786113656,41.61723370819241,3.023474396733024,10.298857451774309,0.0,0,11,6,1,8979.155093265668,0,0
2024-01-07 20:20:00,8,6.780995903659562,45.37995528985323,1.1865674673270352,-6.237423326109397,4.53459841551229,8.696678315078213,82.63285436675392,0,20,6,1,184.987714732946,0,0
2024-01-08 04:20:00,8,10.368749807292046,299.7392446938188,1.1127077471362583,24.45132876968959,6.4999747426639365,17.18539509427552,55.98615754021601,0,4,0,1,620.197915207886,1,0
2024-01-08 15:10:00,8,9.770544061918596,216.780756979998,0.9098446559878756,21.930212702687196,1.883826204620895,18.269873788253623,9.180676796025498,0,15,0,1,424.3199934757744,0,0
2024-01-08 18:30:00,8,3.493767914451376,132.86021736304946,1.3047492107807803,17.710105429638933,6.576453226748181,11.054308593121831,0.0,1,18,0,1,27.82141429463513,1,0
2024-01-08 22:20:00,8,14.350064450116676,64.65914597782904,1.1218554276094932,40.10775828925741,5.426603172027284,20.830396684537654,56.662241779923406,0,22,0,1,1657.5569265868755,0,0
2024-01-09 03:40:00,8,24.670173343705425,25.38178400457263,1.2877595402619046,37.38208088452439,0.1906086588505302,17.763458981854086,113.64576121903906,0,3,1,1,9667.6603359668,0,0
2024-01-09 07:20:00,8,5.096177832134289,18.951160545778,0.9550291002188108,-9.009084380892867,5.026835957947988,15.7514851673395,0.0,0,7,1,1,63.2004735584212,0,0
2024-01-09 11:10:00,8,13.11154565526563,94.7050969800748,0.9214485054967858,4.222782124687242,6.857277925453309,6.3788372768949,65.25757173426982,1,11,1,1,1038.4910282815524,1,0
2024-01-10 03:50:00,8,17.821483967004333,7.535530617146464,1.2190547606019748,29.345379681716423,1.839722312514196,24.18165165907771,0.0,0,3,2,1,3450.045413640025,0,0
2024-01-10 06:40:00,8,9.983426068823864,121.66040557630468,1.3841798907548468,30.587721455013277,1.1112479421677566,0.3837170312228605,0.0,1,6,2,1,688.6544503032436,0,0
2024-01-10 07:30:00,8,26.577419864922746,99.04599265539316,1.175793729474123,26.303630089842493,6.410434000568462,3.326455822902366,22.331936598272776,0,7,2,1,11036.7091097754,1,0
2024-01-10 08:40:00,8,9.592295862230849,238.04401797427167,1.073638617438135,16.368200876201236,6.231749874640907,23.52403158349721,0.0,0,8,2,1,473.8008386997777,1,0
2024-01-11 14:40:00,8,3.240868724747377,299.45668261895406,1.0238651428870793,36.17828375792358,3.2498615931776067,52.959283018436736,0.0,0,14,3,1,17.42597479396831,0,1
2024-01-11 16:00:00,8,20.595418291297577,122.94255984625568,1.1458438930168855,8.081918752836227,2.3671475987998227,20.724808596311355,68.68923823263704,0,16,3,1,5005.037195994487,0,0
2024-01-11 20:20:00,8,28.541905859373184,12.556910095209956,1.267998244165257,27.71231090913981,5.834757301616328,14.099136466413292,59.39847802687606,0,20,3,1,14741.360418020357,0,0
2024-01-12 13:20:00,8,21.379968569596333,206.84682125028613,1.1981798791096838,29.270704068654737,1.4512232911076066,21.82438741147722,23.440903715344174,0,13,4,1,5854.815499396424,0,0
2024-01-12 23:30:00,8,21.75333479799948,71.61024942549605,1.011195717756016,5.502285150036165,4.557703138657491,6.035663853935497,0.0,0,23,4,1,5204.544881486047,0,0
2024-01-14 05:10:00,8,7.956256109904873,344.92420637266065,1.0594386421030908,42.17897936444117,2.524288453685526,13.249207692817505,65.03732474602477,0,5,6,1,266.79155434103797,0,0
2024-01-14 06:00:00,8,5.15737673181313,5.476714270327947,1.076935371724118,39.0371371311264,3.475295552841556,2.2167859339063485,0.0,0,6,6,1,73.86627788286205,0,0
2024-01-14 10:40:00,8,14.28967056620713,171.89569816647398,1.2236272556870378,11.273026375708174,6.604003705204475,14.566063664654656,11.85616487738878,1,10,6,1,1785.195553802076,1,0
2024-01-14 11:20:00,8,18.76434181273984,92.75652827681584,1.115114251701041,43.889054732278936,1.5622068113822938,18.746384884954068,87.81713417626523,0,11,6,1,3683.743454271477,0,0
2024-01-14 14:00:00,8,24.25711602442171,81.89672071286246,1.1412360114950326,13.6357662267801,4.451173757273534,5.430955718419034,8.12371393896857,0,14,6,1,8144.472628379833,0,0
2024-01-14 23:10:00,8,17.316482190268506,241.9612056355677,1.3523192135574746,0.2088079888517935,1.3607213395402775,5.688056295325822,4.063473989348715,0,23,6,1,3510.979021310954,0,0
2024-01-14 23:20:00,8,20.221136022748706,218.6026021074207,0.9069111020487474,35.3154365305119,4.852759587306925,13.58706818320946,73.59724781782252,0,23,6,1,3749.310209848765,0,0
2024-01-15 04:10:00,8,3.334526393499355,322.0283652879501,1.0813296831428107,37.39001428448698,6.633300452892512,5.913336284598655,0.0,1,4,0,1,20.046132981460094,1,0
2024-01-15 13:40:00,8,27.92995859137752,140.1724837373042,1.0394827185991504,-2.5077199208719296,2.558627751512644,3.506424284677104,21.249715233292747,0,13,0,1,11323.955482863932,0,0
2024-01-15 22:20:00,8,20.04009752229042,161.30705456938836,1.0323491888555032,41.55922909430937,5.31007133310339,22.32760120139999,110.04430458517278,0,22,0,1,4154.28337014693,0,0
2024-01-16 08:30:00,8,23.58994966185121,268.8215173923714,0.9382931719308074,24.844079444639547,4.9962879719954,20.91107234276169,82.29910835262575,0,8,1,1,6158.7078461326,0,0
2024-01-16 09:10:00,8,11.426710878739875,320.2008330066038,0.920497955304057,-4.841091577252257,5.2329024007737805,12.30499945298538,1.2620584112347617,0,9,1,1,686.6834005873521,0,0
2024-01-16 12:10:00,8,26.330765364835447,17.377879304873325,0.9056104449887312,32.57717095840178,3.504538111780395,8.878396376719744,128.07457124131545,0,12,1,1,8266.123249491753,0,0
2024-01-16 13:10:00,8,0.2217570433287907,104.30553619040016,1.3471678043792648,37.53822121214152,1.3358396004632835,1.6139647543325557,3.968361882443701,1,13,1,1,0.007345544045024692,0,0
2024-01-17 00:40:00,8,24.20320708946302,45.56236914243327,1.3521551859936367,36.2032460051936,0.3353721754720523,8.558159413727855,81.18977711950393,0,0,2,1,9585.511505228566,0,0
2024-01-17 02:20:00,8,6.609821803127477,108.85809820047368,1.0027171249073423,-0.1758226133718938,0.2519603412464388,1.2249750947167517,0.0,0,2,2,1,144.78303972177252,0,0
2024-01-17 10:50:00,8,24.751059574284,171.77761670816935,1.3918459292085883,31.931664822090788,1.6381246613255345,18.304784313085225,85.87266547538246,0,10,2,1,10552.188833222786,0,0
2024-01-17 18:30:00,8,22.593565415390223,222.22478737894235,1.3407781305340003,-4.463348741436135,0.7242864388721839,14.727302014066066,51.20134428521424,0,18,2,1,7731.8110924015355,0,0
2024-01-18 06:50:00,8,7.768848150749257,132.7964729973392,1.3692081378120309,-2.540261678564794,0.357028594879508,24.45362059761507,0.0,0,6,3,1,321.0032094307389,0,0
2024-01-18 09:10:00,8,10.070472019285251,131.6777468266879,1.3655983401023477,-9.924874076870314,5.22676819244261,19.62126041976376,89.04346523489201,0,9,3,1,697.3366095832279,0,0
2024-01-18 09:30:00,8,15.443527047994031,118.46787008041152,1.2535169440169185,44.85465417655909,6.018977751701896,14.952584024890768,35.38083261615505,0,9,3,1,2308.552163831572,1,0
2024-01-18 12:20:00,8,3.083047279493454,52.239864773377846,1.2753446092443608,6.0330362195069895,2.1724813505239173,22.457374308868463,22.92081964462376,0,12,3,1,18.686936489597915,0,0
2024-01-18 15:10:00,8,24.51321297500284,270.8903127368736,0.9765740418318788,9.395470685640396,6.44356261689575,15.716131015342578,82.3220188479663,0,15,3,1,7192.434174565352,1,0
2024-01-18 18:30:00,8,20.416819984165134,97.20073612100896,1.0734844991850092,0.0290743232747523,5.331535817627978,0.1078105610958279,69.54192722141175,1,18,3,1,4568.041922084156,0,0
2024-01-19 08:30:00,8,18.96360365746954,200.43673916309663,1.0632484737581993,41.04768796170579,2.2998640944525683,1.0627106832772322,46.31958668878313,0,8,4,1,3625.495597180072,0,0
2024-01-20 06:20:00,8,10.250237214553623,288.4940099551653,1.1602999084014904,23.15194586946941,3.2368784685639427,7.97273147769566,33.43443547259177,0,6,5,1,624.8014238844826,0,0
2024-01-20 06:40:00,8,27.09572072168357,248.02408446162116,1.156097238379803,18.741345755374947,1.6080556166257305,22.793808916612196,41.97685439608885,0,6,5,1,11499.169884649753,0,0
2024-01-20 09:00:00,8,19.29182980620089,50.61053924960292,0.9974345411087004,39.594563633872994,4.989320142954742,8.801140193125603,23.240553318890385,0,9,5,1,3580.7555501611314,0,0
2024-01-20 09:20:00,8,17.54792681936165,243.3210799349856,1.2977726382093444,8.54432815588736,5.006601452833161,12.45855072574105,57.30340376010362,0,9,5,1,3506.2756970161677,0,0
2024-01-20 13:40:00,8,2.8992175249461427,30.826523062272805,1.335626952910097,32.7524692547913,2.7619859510648825,2.9196840569710334,0.0,1,13,5,1,16.274122563653133,0,0
2024-01-20 15:10:00,8,13.538555315329198,44.04188734637086,0.97883029752667,43.67903351779695,0.4926263193924926,8.622926782849447,0.0,0,15,5,1,1214.4912187236616,0,0
2024-01-21 01:40:00,8,15.576209238103804,147.55828711509744,1.1146919983327668,14.826444435869856,4.30897979540562,8.749733303228375,78.0880551297458,0,1,6,1,2106.25139317648,0,0
2024-01-21 09:10:00,8,20.179330305803703,58.3280698911983,0.978290688089482,24.68884826500547,3.498582220640952,21.23372145552831,0.0,0,9,6,1,4019.3717103183326,0,0
2024-01-21 09:40:00,8,15.160610047134783,86.25415786754088,1.2528438232261911,13.49883807679631,4.352184556444185,10.118030658613714,83.61761269257553,0,9,6,1,2182.8152140339903,0,0
2024-01-23 11:00:00,8,18.117613309866822,297.49074654832725,1.3099899040412184,11.672489035385048,3.692904342828672,22.724271955537294,86.4832497094797,0,11,1,1,3895.300004162438,0,0
2024-01-23 13:40:00,8,25.559077606675253,246.00106126087695,1.3373812618907304,-0.3601168766485827,0.9972078886164012,0.8950862928483794,31.9467308994166,1,13,1,1,11165.052467849213,0,0
2024-01-23 14:50:00,8,23.893553086134283,296.2012913518205,1.2842500536813888,43.99011372080112,1.931691686014701,5.645526912488641,99.50327043679329,0,14,1,1,8759.146811187107,0,0
2024-01-23 19:10:00,8,15.72944815020363,165.09775668204307,1.1463048394264133,12.78752576387907,5.095192510598533,18.817735324268988,0.0,0,19,1,1,2230.542942559071,0,0
2024-01-24 11:40:00,8,23.073232305218976,252.25364742745256,1.2525106297484294,19.986040433445996,0.1159707589751899,20.97695442973748,100.56628906050764,0,11,2,1,7692.663589676196,0,0
2024-01-24 16:50:00,8,22.2988342567223,162.01026432672742,1.0465702551290352,24.532947951485788,0.8044588835253363,19.815037705938828,48.60516344788584,0,16,2,1,5802.095465054897,0,0
2024-01-25 01:00:00,8,26.23425309850927,208.3384838124857,1.2763358743073971,4.674367142141357,3.3788747231311533,24.25911615435213,49.78843772556871,0,1,3,1,11522.350793049623,0,0
2024-01-25 06:40:00,8,13.160033160947265,193.2844573873519,1.3007265139120237,-8.188558619358485,5.662023775265595,18.13551765288713,0.0,0,6,3,1,1482.2687346342323,0,0
2024-01-25 12:50:00,8,29.99254690287133,319.2554402436678,1.3384605034551522,6.183396684635117,4.590124175624937,7.919070491496535,120.12986240014132,0,12,3,1,18055.75297932079,0,0
2024-01-25 14:50:00,8,15.086909087499507,26.78314477390147,1.2743008297760798,39.48309411526835,0.2231681438172206,14.484042105821189,0.0,0,14,3,1,2187.9771905819944,0,0
2024-01-25 18:10:00,8,12.783671129174564,109.8913064761595,1.0819010542161671,19.06710893290149,1.9544606808182288,22.26316207662016,0.0,0,18,3,1,1130.1193652279371,0,0
2024-01-26 00:00:00,8,1.6414252450091982,79.91821620683122,1.1033400920483292,18.203193212575965,3.1212937356156125,0.1357539791141337,0.0,1,0,4,1,2.4397354094079162,0,0
2024-01-26 00:10:00,8,16.064117237740145,123.43274622986937,1.1653143445485967,29.947235455554257,5.9566643640208845,22.26398679804866,0.0,0,0,4,1,2415.3701333139065,0,0
2024-01-26 01:50:00,8,15.527983951614232,87.2048376272906,0.9608094931816216,44.40324508666699,6.506427785599736,24.721186480839364,40.773154546930265,1,1,4,1,1798.674221213416,1,0
2024-01-26 23:00:00,8,14.044258256122074,303.97157683671475,1.16211832828158,22.64778742215215,2.1266292472882893,21.828888229121173,22.02728404679217,0,23,4,1,1609.5955993173402,0,0
2024-01-27 14:10:00,8,2.3498116544765537,219.7482698738056,1.2477152607341249,32.41801666398174,6.695650182604923,24.086803088124235,3.1660820300169155,1,14,5,1,8.094399806346956,1,0
2024-01-27 23:20:00,8,29.03219863977258,126.06818606310397,0.9690154575983184,2.928355275552274,1.5678928555478773,9.726057495363042,140.24985355051106,0,23,5,1,11856.062751055182,0,0
2024-01-28 00:30:00,8,19.92302013443673,305.8831106644049,0.9194059905134236,39.36571254373902,0.8217189968994667,21.556648610137888,0.0,0,0,6,1,3635.321751850585,0,0
2024-01-28 05:50:00,8,22.087618438813863,221.58307989541552,0.9251079824604036,-9.435643437752754,1.6758023289445485,15.075441513458362,64.67620983568982,0,5,6,1,4984.356608711684,0,0
2024-01-28 08:40:00,8,15.255822953207176,116.65006402818528,1.0138802015466442,5.760636327982008,0.5979833019903766,3.168309556622484,34.08589079035085,0,8,6,1,1799.9629542692915,0,0
2024-01-28 11:50:00,8,3.0284304490812186,66.08276818103768,1.2328862105303946,28.791998328713667,4.226460724195786,19.276152436683848,0.0,0,11,6,1,17.121657760175236,0,0
2024-01-28 16:20:00,8,26.249630641579543,63.22492127838175,0.981436114082174,-8.876175866066124,0.4769345995078245,16.672423833756564,170.64541021262886,0,16,6,1,8875.679869259586,0,0
2024-01-28 20:20:00,8,25.754107577947888,167.62273014166638,0.9386601223360936,-9.240148794042058,2.1450707279638594,2.823477895546006,87.0466642434608,0,20,6,1,8017.110851765505,0,0
2024-01-28 22:50:00,8,23.38658606385785,336.9503189554084,1.0264336501640705,19.728812241636696,5.885166637602258,11.069103605148968,43.319302514217455,0,22,6,1,6564.495759871341,0,0
2024-01-29 03:00:00,8,15.086909087499507,24.66272424295886,1.219069744245512,3.0742051139015114,0.9786304051018476,17.509724354543373,0.0,0,3,0,1,2093.1453011817493,0,0
2024-01-29 19:00:00,8,19.643121408062648,90.72204163609784,1.1430823442268243,42.780211647107336,6.129573989350766,16.704243995159107,0.0,0,19,0,1,4331.9059971254255,1,0
2024-01-30 08:50:00,8,23.162685716438556,55.85752041780583,1.0593273770336755,-3.941549823120522,1.2010282053921395,20.469218722823356,191.43409504723127,0,8,1,1,6582.137403023893,0,1
2024-01-30 09:30:00,8,25.007223289372103,151.10891097055412,1.1096683286993685,1.989641459640337,6.917081720138688,10.11386081664998,94.59606309846872,1,9,1,1,8676.800478826128,1,0
2024-01-30 16:40:00,8,20.80145701844566,251.8942880699708,0.9696529333363788,26.039804613870075,4.786473809457126,10.746589401572695,0.0,0,16,1,1,4363.827625166056,0,0
2024-01-31 00:50:00,8,26.246917037937788,239.5702674494278,1.200903446149436,16.444137931048925,0.4766764693080732,21.083894390428743,140.23837662332298,0,0,2,1,10857.07882674242,0,0
2024-01-31 08:00:00,8,21.1697800162184,326.482700988178,1.2663929861821972,14.226492911412777,2.721922051869976,22.63930073616853,0.0,0,8,2,1,6007.413639156503,0,0
2024-01-31 08:30:00,8,6.662465646269695,246.37875285314644,0.9816458409987796,27.362455111118223,4.8454548682969465,7.0255167659631805,0.0,0,8,2,1,145.1542590780109,0,0
2024-01-31 13:40:00,8,27.78839885545221,207.51834911140352,1.0105318775425922,6.4589043084911495,4.962275735656647,22.35691365610584,217.1645256934156,0,13,2,1,10842.029728973257,0,1
2024-02-01 03:50:00,8,16.811968614598282,16.453736869891497,1.0992256521230943,9.892283676788946,5.200964593072566,2.2002178054625565,50.05611367885507,0,3,3,2,2611.635544936082,0,0
2024-02-01 16:00:00,8,22.485492454703422,71.42593103780543,1.3039466784672522,7.264640424196401,6.493161047777024,10.274959342054082,28.758961355541487,0,16,3,2,7412.027930957805,1,0
2024-02-02 09:40:00,8,2.8146561718632945,311.9789624144972,1.2948651458377498,3.151256764789901,4.861220232883165,8.593054614648041,0.0,1,9,4,2,14.436788602384905,0,0
2024-02-02 11:10:00,8,24.765924700402483,202.2019945558407,1.208190013074417,28.948255753893747,4.537556113084473,24.703125342453173,79.5573165820512,0,11,4,2,9176.32718898479,0,0
2024-02-02 18:20:00,8,1.120588093066648,26.593350446688344,0.914658804389393,11.92305254924974,4.24175474355425,21.241469604990684,61.41555404725212,1,18,4,2,0.6435275350167703,0,0
2024-02-03 21:40:00,8,22.44701149480528,351.8600195549667,1.051700780821501,17.40230571475247,6.2388635035746045,22.23924627864168,8.2924020747204,0,21,5,2,5947.545697264117,1,0
2024-01-01 06:50:00,9,15.368542717304551,65.03857160486737,0.923449120472584,16.367633319312148,6.314650877972233,6.965070652877562,0.0,0,6,0,1,1676.0271214580393,1,0
2024-01-01 08:00:00,9,18.340098066499408,12.506381080121333,1.0439098066880752,15.956427903247208,3.260441806376009,22.99846145452934,85.93204829137758,0,8,0,1,3219.867069625979,0,0
2024-01-01 16:40:00,9,25.269765142498024,137.30952376200835,1.1167064219625584,11.723624974948446,0.717321209970765,16.82337255715876,0.0,0,16,0,1,9009.74780843994,0,0
2024-01-01 19:40:00,9,10.408879792036752,203.8666117406715,0.9917081475878882,12.466319213527669,5.727746890756645,14.131780178680822,2.559975675255949,0,19,0,1,559.1983288238005,0,0
2024-01-02 00:10:00,9,12.932605878698682,303.58906781477805,1.1393433987402957,26.88826866196941,3.9288115192663153,0.4574996675992621,0.0,1,0,1,1,1232.2044494540467,0,0
2024-01-02 08:20:00,9,9.12090817343999,188.3852866400382,1.3757386264262967,37.134350329097536,4.62082213663473,6.942286683983751,114.76988454115916,0,8,1,1,521.9395245567116,0,0
2024-01-02 16:40:00,9,2.0940196384388674,267.4435730754355,1.1974115497452884,28.16665203905496,0.986811950358516,2.105820070568043,0.0,1,16,1,1,5.497379241344349,0,0
2024-01-02 23:40:00,9,3.756616785504943,219.14025918415788,1.1528328715421892,34.95493218550314,3.780007165964284,6.7420914980335285,0.0,0,23,1,1,30.558148692605076,0,0
2024-01-03 18:20:00,9,28.166848801238253,325.03559294267853,1.3999083596813389,4.060401935742943,3.347903807923272,9.092640361983404,151.4233164430578,0,18,2,1,15641.716090228163,0,0
2024-01-04 05:20:00,9,1.6657509842745166,325.5845171461028,1.1409106677070988,30.64119729923806,4.030338175195495,14.428222279686592,0.0,1,5,3,1,2.6366463412385466,0,0
2024-01-04 23:50:00,9,6.788257524497995,347.2642280221265,1.3186406368495291,38.579759096708656,1.1558905529600911,10.763267743426926,0.0,0,23,3,1,206.23928232829152,0,0
2024-01-05 06:00:00,9,15.086909087499507,192.3289598593379,0.9936595463556877,4.548392022191058,1.0056219013940977,2.89111195162165,40.66001926421949,0,6,4,1,1706.115519843403,0,0
2024-01-05 11:10:00,9,28.20549573756248,37.714513122518426,1.1554024435887738,42.13182086937728,1.7611014219668022,16.431646303283284,142.9021222301528,0,11,4,1,12962.969458346946,0,0
2024-01-05 12:50:00,9,8.342985451990693,249.06487678054853,0.9221721062811696,-0.1641651312927905,2.6378811354156086,8.848897178620444,0.0,0,12,4,1,267.7604596051144,0,0
2024-01-06 05:00:00,9,9.411195361561957,289.30865297532966,1.0113870701341086,12.370730461261315,5.734966907006657,23.254765685553767,12.616851303004765,0,5,5,1,421.52347693707316,0,0
2024-01-06 14:50:00,9,16.367463653761995,314.12664694715204,1.1469529969546777,44.2448361012561,2.3120226931869707,12.381409346387098,12.106092720352876,0,14,5,1,2514.5471325016733,0,0
2024-01-07 09:10:00,9,13.270995993072564,211.22334986031063,0.9591190878631316,18.42228989292312,0.9249903105297864,20.889693062954667,0.0,0,9,6,1,1120.8644438084152,0,0
2024-01-08 00:40:00,9,27.232062995325386,161.41209675536751,1.2440835587744594,42.48192492590888,2.919571807564239,12.509294247733196,72.50948797415474,0,0,0,1,12562.069278791449,0,0
2024-01-08 11:00:00,9,8.864037738802779,286.2779711509378,1.3156954205335394,2.9210544809913355,2.896915755367194,19.551068742673863,10.536540634450445,0,11,0,1,458.1631506413982,0,0
2024-01-08 11:20:00,9,20.351756565090398,168.22344894556323,1.017960055236692,9.974707544885272,2.645033426604025,20.389705116656323,28.63958758824425,0,11,0,1,4290.485500946691,0,0
2024-01-08 13:40:00,9,9.450311171301948,275.61773457280526,1.3464153131316197,35.69966519038681,2.2511010729121974,21.592949375258694,0.0,0,13,0,1,568.1818716807704,0,0
2024-01-09 12:00:00,9,20.61886687747553,164.27084819694238,1.3018803474402398,9.216158041840483,1.9349604658093325,11.369072903534985,125.4553435210124,0,12,1,1,5706.048510517856,0,0
2024-01-09 15:30:00,9,18.55830867281817,238.24465697322756,1.0819597884022378,8.497963678176284,6.308548973280463,17.382912545027786,73.33826801706614,0,15,1,1,3457.771626638316,1,0
2024-01-09 15:40:00,9,17.056567668138364,161.36208522939202,0.930771323454948,27.514548669727056,4.889610360759608,8.954078046280166,5.528936512142209,0,15,1,1,2309.3402416060862,0,0
2024-01-10 16:10:00,9,19.24705700054983,54.926720748856354,1.1894365217860947,-1.082196661055754,3.046726010033418,8.320167055215332,0.0,0,16,2,1,4240.375057156986,0,0
2024-01-10 19:00:00,9,9.844802170608231,289.06786839908403,0.9283012328027328,14.775872641184352,3.969133151710755,15.369368795495644,2.4255349213124657,0,19,2,1,442.8737219352451,0,0
2024-01-10 20:00:00,9,1.9105430250755016,247.8145965789321,1.2335430256677726,44.89264119501655,2.1281333533801625,20.745078618239184,34.679471482761336,1,20,2,1,4.301250871315476,0,0
2024-01-11 08:40:00,9,26.851698119994992,311.4225107943697,1.0995658512000157,35.60768462115534,3.831187822959669,22.50372171359964,132.73688216788617,0,8,3,1,10644.040441478974,0,0
2024-01-11 09:10:00,9,4.120852379060227,78.44560913353857,1.2179751152269225,18.151055028127253,3.616011957397359,12.359294879971486,0.0,0,9,3,1,42.61569650311981,0,0
2024-01-11 09:20:00,9,8.306099084760367,233.1612009763112,1.2910506127420531,11.353206453056044,3.776920252557998,22.829369611826976,0.0,0,9,3,1,369.91725967801904,0,0
2024-01-11 20:00:00,9,2.059459984436167,185.1853927486264,1.3149611564917452,3.2900871442557733,5.918068927073493,14.457768263442034,6.187651357188303,1,20,3,1,5.743055356105825,0,0
2024-01-12 10:10:00,9,20.896842064321383,131.93768849801884,1.0952871887962343,23.012397597327286,0.1332598161791952,8.023419627271997,5.711086052322521,0,10,4,1,4997.352602311819,0,0
2024-01-12 16:20:00,9,16.319193338549024,79.2877958650298,1.1931103557636225,17.69442756069735,2.530455931853952,1.9206739216025477,31.958841688154077,0,16,4,1,2592.6666577321407,0,0
2024-01-12 19:10:00,9,15.086909087499507,53.94172830766851,1.2909200955864937,5.049726600465565,0.98072724144015,15.406373020955307,24.45621808799674,0,19,4,1,2216.5125047462284,0,0
